id,deviceId,deviceName,deviceConfigSlaveId,templateVariableId,organizationId,organizationName,name,displayName,unit,currentValue,lastUpdatedAt,isActive,deviceStatus
49387ff4-3e6f-ac5c-77b8-661826461b67,0d2db7e0-e983-f028-eb93-08da6e8c362c,Energy Meter 004,23d5b838-2441-3986-6af2-b0e2d9da9bbc,bb9a912b-5e54-c6aa-bc61-6c64324bc824,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,THD_I,THD Current,%,8.73,2026-08-05T18:00:00.000Z,true,OFFLINE
74370e05-5498-1b31-d98b-ade3503b57d2,0d2db7e0-e983-f028-eb93-08da6e8c362c,Energy Meter 004,23d5b838-2441-3986-6af2-b0e2d9da9bbc,a51fd81b-87d7-1fd6-0784-f2812a481ee8,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,TotalCost,Total Cost,PKR,24.8,2026-08-05T18:00:00.000Z,true,OFFLINE
f13b2b33-4123-4965-df9c-94db802fbd5c,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,e4a7071b-d8bd-3dd5-fbe2-08be375eb766,80b8e3c4-f2a3-ad03-21c3-37f6f1bef96e,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageA,Voltage Phase A,V,227.28,2026-08-05T17:00:00.000Z,true,OFFLINE
ec346189-a918-18ed-7d36-b9b59029e2a2,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,e4a7071b-d8bd-3dd5-fbe2-08be375eb766,0300bbe8-cd7b-459f-f739-53b15fa9f108,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageB,Voltage Phase B,V,226.26,2026-08-05T17:00:00.000Z,true,OFFLINE
0b561a80-9c9a-1ab6-e0ba-b07ba6131eb0,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,e4a7071b-d8bd-3dd5-fbe2-08be375eb766,34f98acf-005d-729a-a061-64f0c206b9ab,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageC,Voltage Phase C,V,228.04,2026-08-05T17:00:00.000Z,true,OFFLINE
0845aff8-4913-1dd4-cd83-adfc9cf8f3dc,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,e4a7071b-d8bd-3dd5-fbe2-08be375eb766,9b3202f4-a929-1c9f-85f8-d83afd917313,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,CurrentA,Current Phase A,A,19.44,2026-08-05T17:00:00.000Z,true,OFFLINE
7ab19d91-2301-e238-5acf-9274bee379ac,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,e4a7071b-d8bd-3dd5-fbe2-08be375eb766,4ed3442d-d8ec-a69b-95aa-b7ab36a1b349,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,CurrentB,Current Phase B,A,17.51,2026-08-05T17:00:00.000Z,true,OFFLINE
70bf004d-ed19-0773-8947-41712bd016c1,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,e4a7071b-d8bd-3dd5-fbe2-08be375eb766,18633cad-0cc2-d97c-5908-20baa242ac30,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,CurrentC,Current Phase C,A,19.31,2026-08-05T17:00:00.000Z,true,OFFLINE
1056f879-28ec-d205-707d-3589b5970dd7,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,e4a7071b-d8bd-3dd5-fbe2-08be375eb766,4bd39f59-529d-047e-90c3-b01bf2255793,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ActivePower,Active Power,kW,4.19,2026-08-05T17:00:00.000Z,true,OFFLINE
a794d6ec-af6d-6c0f-5caa-3f416839eb63,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,e4a7071b-d8bd-3dd5-fbe2-08be375eb766,365669b3-99e9-74e8-2d4e-9b048ea31791,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ReactivePower,Reactive Power,kVar,1.82,2026-08-05T17:00:00.000Z,true,OFFLINE
71c0fff3-608b-c9f0-56ba-6c811de9e6cc,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,e4a7071b-d8bd-3dd5-fbe2-08be375eb766,36091dfc-a9e2-425c-10e5-e00b4c591f8d,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ApparentPower,Apparent Power,kVA,4.82,2026-08-05T17:00:00.000Z,true,OFFLINE
e72e0816-a22c-c71b-c17f-08251bad4ba2,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,e4a7071b-d8bd-3dd5-fbe2-08be375eb766,3a8b1634-4902-b66b-17b1-2855d7fafc5e,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerConsumption,Energy Consumption,kWh,23.5,2026-08-05T17:00:00.000Z,true,OFFLINE
90ebc628-12b1-86fc-1a0c-4527db86ac4b,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,e4a7071b-d8bd-3dd5-fbe2-08be375eb766,e641d2dd-28fe-758b-9029-5d158d840eef,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ExportPower,Export Energy,kWh,15,2026-08-05T17:00:00.000Z,true,OFFLINE
d4c9df4b-c703-92f3-c5bf-beff84a8541e,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,e4a7071b-d8bd-3dd5-fbe2-08be375eb766,58f92e52-f1a8-5edc-1532-d07eb351baa1,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerFactor,Power Factor,ratio,0.82,2026-08-05T17:00:00.000Z,true,OFFLINE
3a6621fc-cdac-71c6-3c00-dcd22ea2db0e,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,e4a7071b-d8bd-3dd5-fbe2-08be375eb766,aaed21d3-15cd-be02-8ab0-f1402c64df1e,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,Frequency,Frequency,Hz,49.88,2026-08-05T17:00:00.000Z,true,OFFLINE
5bcd9ce9-dfe0-c394-10a6-932b132f5794,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,e4a7071b-d8bd-3dd5-fbe2-08be375eb766,976743b1-aab6-1132-1dcb-f76d25b0ce99,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageImbalance,Voltage Imbalance,%,1.78,2026-08-05T17:00:00.000Z,true,OFFLINE
33dfd443-1f2f-1e89-3a22-162e178f249a,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,e4a7071b-d8bd-3dd5-fbe2-08be375eb766,72a0991f-228c-44c5-39ed-0028070c266b,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,CurrentImbalance,Current Imbalance,%,3.38,2026-08-05T17:00:00.000Z,true,OFFLINE
8bac9207-06b8-81b0-bc4a-849bff0ec1f3,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,e4a7071b-d8bd-3dd5-fbe2-08be375eb766,92e1e13b-07b9-001b-f29c-c722e74da5a1,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,THD_V,THD Voltage,%,1.83,2026-08-05T17:00:00.000Z,true,OFFLINE
c362d96f-52bd-2ee9-3c31-2eb0298a5b63,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,e4a7071b-d8bd-3dd5-fbe2-08be375eb766,bb9a912b-5e54-c6aa-bc61-6c64324bc824,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,THD_I,THD Current,%,5.6,2026-08-05T17:00:00.000Z,true,OFFLINE
6d81c385-c56e-9b49-6472-21f737cff381,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,e4a7071b-d8bd-3dd5-fbe2-08be375eb766,a51fd81b-87d7-1fd6-0784-f2812a481ee8,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,TotalCost,Total Cost,PKR,28.5,2026-08-05T17:00:00.000Z,true,OFFLINE
992f01b4-5b3d-62b9-c3ce-488f21b2c5a6,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,04124948-69e8-6454-6e26-34f9475d9666,80b8e3c4-f2a3-ad03-21c3-37f6f1bef96e,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageA,Voltage Phase A,V,228.01,2026-08-06T09:53:24.000Z,true,ONLINE
41f443fa-068e-d821-29b9-7c5a6dbba38b,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,04124948-69e8-6454-6e26-34f9475d9666,0300bbe8-cd7b-459f-f739-53b15fa9f108,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageB,Voltage Phase B,V,226.76,2026-08-06T09:53:24.000Z,true,ONLINE
2c1be61f-55a9-f188-5e90-0b63c7aa635a,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,04124948-69e8-6454-6e26-34f9475d9666,34f98acf-005d-729a-a061-64f0c206b9ab,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageC,Voltage Phase C,V,228.43,2026-08-06T09:53:24.000Z,true,ONLINE
6dacabc3-3db4-5470-55a3-9a9739e12318,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,04124948-69e8-6454-6e26-34f9475d9666,9b3202f4-a929-1c9f-85f8-d83afd917313,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,CurrentA,Current Phase A,A,18.32,2026-08-06T09:53:24.000Z,true,ONLINE
0bc1e9ed-fcd0-399a-cd12-81e7bf0ac54b,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,04124948-69e8-6454-6e26-34f9475d9666,4ed3442d-d8ec-a69b-95aa-b7ab36a1b349,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,CurrentB,Current Phase B,A,19.35,2026-08-06T09:53:24.000Z,true,ONLINE
244276df-a854-7c92-0460-9194437d03cf,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,04124948-69e8-6454-6e26-34f9475d9666,18633cad-0cc2-d97c-5908-20baa242ac30,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,CurrentC,Current Phase C,A,19.76,2026-08-06T09:53:24.000Z,true,ONLINE
648e058b-5547-5ed7-64c1-adaaa3bc52dd,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,04124948-69e8-6454-6e26-34f9475d9666,4bd39f59-529d-047e-90c3-b01bf2255793,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ActivePower,Active Power,kW,4.31,2026-08-06T09:53:24.000Z,true,ONLINE
bfa4b742-3088-49d7-3583-0261d7d44edd,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,04124948-69e8-6454-6e26-34f9475d9666,365669b3-99e9-74e8-2d4e-9b048ea31791,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ReactivePower,Reactive Power,kVar,1.94,2026-08-06T09:53:24.000Z,true,ONLINE
d7ebe0eb-b27f-79da-ffb7-4fd2199175e4,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,04124948-69e8-6454-6e26-34f9475d9666,36091dfc-a9e2-425c-10e5-e00b4c591f8d,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ApparentPower,Apparent Power,kVA,5.01,2026-08-06T09:53:24.000Z,true,ONLINE
8d222a1d-da51-e2aa-5d3a-f7e8c390e82a,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,04124948-69e8-6454-6e26-34f9475d9666,3a8b1634-4902-b66b-17b1-2855d7fafc5e,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerConsumption,Energy Consumption,kWh,27.2,2026-08-06T09:53:24.000Z,true,ONLINE
a1a544df-e8fd-0d1d-fb1e-01a584b00330,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,04124948-69e8-6454-6e26-34f9475d9666,e641d2dd-28fe-758b-9029-5d158d840eef,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ExportPower,Export Energy,kWh,15,2026-08-06T09:53:24.000Z,true,ONLINE
e21f21ef-ed12-d705-fe0b-3e88e79a7532,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,04124948-69e8-6454-6e26-34f9475d9666,58f92e52-f1a8-5edc-1532-d07eb351baa1,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerFactor,Power Factor,ratio,0.83,2026-08-06T09:53:24.000Z,true,ONLINE
8ae49c0a-f2dd-fb99-98de-ffee2bd642b0,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,04124948-69e8-6454-6e26-34f9475d9666,aaed21d3-15cd-be02-8ab0-f1402c64df1e,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,Frequency,Frequency,Hz,49.89,2026-08-06T09:53:24.000Z,true,ONLINE
f31db54e-c8fd-e70d-8681-2d644471447d,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,04124948-69e8-6454-6e26-34f9475d9666,976743b1-aab6-1132-1dcb-f76d25b0ce99,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageImbalance,Voltage Imbalance,%,1.75,2026-08-06T09:53:24.000Z,true,ONLINE
d364e493-eb8a-f61a-419c-3a6ff6d51eb3,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,04124948-69e8-6454-6e26-34f9475d9666,72a0991f-228c-44c5-39ed-0028070c266b,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,CurrentImbalance,Current Imbalance,%,3.68,2026-08-06T09:53:24.000Z,true,ONLINE
80373d69-e553-8dff-ee13-b3fe770d7bf4,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,04124948-69e8-6454-6e26-34f9475d9666,92e1e13b-07b9-001b-f29c-c722e74da5a1,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,THD_V,THD Voltage,%,1.99,2026-08-06T09:53:24.000Z,true,ONLINE
819806e6-d0c1-5965-b3b3-fc36b051d1fe,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,04124948-69e8-6454-6e26-34f9475d9666,bb9a912b-5e54-c6aa-bc61-6c64324bc824,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,THD_I,THD Current,%,6.04,2026-08-06T09:53:24.000Z,true,ONLINE
1dfe9506-cd54-c1ce-48a1-235511c4ce90,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,04124948-69e8-6454-6e26-34f9475d9666,a51fd81b-87d7-1fd6-0784-f2812a481ee8,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,TotalCost,Total Cost,PKR,32.2,2026-08-06T09:53:24.000Z,true,ONLINE
3620e0fd-ac0c-b50a-e7a6-80dbaad5a3bc,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,34f8b660-eb91-a585-124f-772b134bc402,1cb77287-67bf-52d7-6b69-21c7daaa8542,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,VoltageA,Voltage Phase A,V,233,2026-08-06T09:52:48.000Z,true,ONLINE
36d231a7-ec14-dec4-e299-01b0705eadcf,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,34f8b660-eb91-a585-124f-772b134bc402,9d923ede-6871-958d-501b-df6eca9b68e9,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,VoltageB,Voltage Phase B,V,232.39,2026-08-06T09:52:48.000Z,true,ONLINE
5ed0ee0c-0a46-1eeb-95c8-ddd899a4da43,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,34f8b660-eb91-a585-124f-772b134bc402,f84bc1b7-167f-3d1a-974c-d85cf4965d3a,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,VoltageC,Voltage Phase C,V,234.01,2026-08-06T09:52:48.000Z,true,ONLINE
e48dd516-405e-ad3a-f176-2f05dd0dfb8f,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,34f8b660-eb91-a585-124f-772b134bc402,50b0d57f-f8fe-9759-f5b0-997a9799e6b7,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,CurrentA,Current Phase A,A,27.67,2026-08-06T09:52:48.000Z,true,ONLINE
a29dde57-bc29-4e69-dccd-ff9f29e2b1cc,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,34f8b660-eb91-a585-124f-772b134bc402,d2fe25f1-7c9b-254a-ddbc-0f9fdd56a8c1,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,CurrentB,Current Phase B,A,27.74,2026-08-06T09:52:48.000Z,true,ONLINE
c4a0d50a-d2f9-4907-01b2-16ff1d38dde9,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,34f8b660-eb91-a585-124f-772b134bc402,2ff313df-8b28-32c7-f528-fdfcb3a3c3d9,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,CurrentC,Current Phase C,A,29.39,2026-08-06T09:52:48.000Z,true,ONLINE
bd58c6bc-fc17-347f-85df-026a8110e43a,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,34f8b660-eb91-a585-124f-772b134bc402,4495df54-050e-4388-e989-4d2aff528b57,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,ActivePower,Active Power,kW,6.38,2026-08-06T09:52:48.000Z,true,ONLINE
17e8c58b-1c9f-40cc-6ad7-473a3a460170,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,34f8b660-eb91-a585-124f-772b134bc402,66b1124a-12db-3664-8ced-a7f86d2c5cd2,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,ReactivePower,Reactive Power,kVar,2.93,2026-08-06T09:52:48.000Z,true,ONLINE
8a41d5f5-4838-8a2e-e712-d35950079158,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,34f8b660-eb91-a585-124f-772b134bc402,138d58e7-2d22-c88c-2a8b-4ffd13aae6d3,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,ApparentPower,Apparent Power,kVA,6.97,2026-08-06T09:52:48.000Z,true,ONLINE
6d77ea89-0584-46db-2691-8e62d24982a3,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,34f8b660-eb91-a585-124f-772b134bc402,5d4f3e14-2d2f-d3dc-f9b2-34f4145c0681,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,PowerConsumption,Energy Consumption,kWh,30.9,2026-08-06T09:52:48.000Z,true,ONLINE
85a9ad78-657b-02e5-b153-bc989fa3dc40,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,34f8b660-eb91-a585-124f-772b134bc402,5ccad83e-e499-70c1-986e-45fd592d3a61,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,ExportPower,Export Energy,kWh,15,2026-08-06T09:52:48.000Z,true,ONLINE
1488b954-45fb-106c-776e-b0dd7e6e29ed,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,34f8b660-eb91-a585-124f-772b134bc402,f358bf80-9136-8ad9-cac3-95146120db5c,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,PowerFactor,Power Factor,ratio,0.89,2026-08-06T09:52:48.000Z,true,ONLINE
17379219-7197-e711-68de-826f43f1aaa5,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,34f8b660-eb91-a585-124f-772b134bc402,7c9fb04b-0bab-58eb-067f-789f99676b38,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,Frequency,Frequency,Hz,50.12,2026-08-06T09:52:48.000Z,true,ONLINE
fd6117c3-fffa-3d4d-b075-b59cb2c15002,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,34f8b660-eb91-a585-124f-772b134bc402,01b90889-2a9f-02a9-5300-9b813801670d,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,VoltageImbalance,Voltage Imbalance,%,2.83,2026-08-06T09:52:48.000Z,true,ONLINE
8e240c24-fc07-9acc-6c09-f2f8eed41b6b,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,34f8b660-eb91-a585-124f-772b134bc402,7dc85aba-6bd0-b5b5-6ef6-b9b3fdd96e0e,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,CurrentImbalance,Current Imbalance,%,5.81,2026-08-06T09:52:48.000Z,true,ONLINE
621efd69-bf10-3389-092f-529380cc4359,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,34f8b660-eb91-a585-124f-772b134bc402,bfaafbad-d445-47d0-086e-d1097b1b338c,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,THD_V,THD Voltage,%,3.12,2026-08-06T09:52:48.000Z,true,ONLINE
d33128eb-419c-769d-5d82-5df9c001291a,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,34f8b660-eb91-a585-124f-772b134bc402,01875c7e-d248-dc57-be23-4fcf474f7e09,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,THD_I,THD Current,%,8.59,2026-08-06T09:52:48.000Z,true,ONLINE
5baa0555-7c27-7e23-65aa-08cd00bb4a7a,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,34f8b660-eb91-a585-124f-772b134bc402,199ae1ff-6bd4-8ff4-9559-2070f771ac31,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,TotalCost,Total Cost,PKR,35.9,2026-08-06T09:52:48.000Z,true,ONLINE
372bdac7-925f-ae6f-c4b4-f1fe2fc25407,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,6fabf6fd-97f5-e95d-65b1-a07757b94bf5,1cb77287-67bf-52d7-6b69-21c7daaa8542,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,VoltageA,Voltage Phase A,V,231.21,2026-08-06T09:52:12.000Z,true,ONLINE
8116ad7f-796e-fa18-12f1-530aa453c975,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,6fabf6fd-97f5-e95d-65b1-a07757b94bf5,9d923ede-6871-958d-501b-df6eca9b68e9,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,VoltageB,Voltage Phase B,V,230.46,2026-08-06T09:52:12.000Z,true,ONLINE
fddc5462-ad07-1d61-6cf1-6c7b63282bac,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,6fabf6fd-97f5-e95d-65b1-a07757b94bf5,f84bc1b7-167f-3d1a-974c-d85cf4965d3a,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,VoltageC,Voltage Phase C,V,232.15,2026-08-06T09:52:12.000Z,true,ONLINE
c5408873-8a4d-0212-36b1-4bc118fa009f,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,6fabf6fd-97f5-e95d-65b1-a07757b94bf5,50b0d57f-f8fe-9759-f5b0-997a9799e6b7,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,CurrentA,Current Phase A,A,25.41,2026-08-06T09:52:12.000Z,true,ONLINE
3e53ba4b-e852-ccb4-3cd5-1c3c63f9439e,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,6fabf6fd-97f5-e95d-65b1-a07757b94bf5,d2fe25f1-7c9b-254a-ddbc-0f9fdd56a8c1,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,CurrentB,Current Phase B,A,24.55,2026-08-06T09:52:12.000Z,true,ONLINE
a83b418b-87ee-9b5e-a08e-a63b7b121d77,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,6fabf6fd-97f5-e95d-65b1-a07757b94bf5,2ff313df-8b28-32c7-f528-fdfcb3a3c3d9,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,CurrentC,Current Phase C,A,25.94,2026-08-06T09:52:12.000Z,true,ONLINE
93bdef4a-49be-6117-0816-bba86dcc524e,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,6fabf6fd-97f5-e95d-65b1-a07757b94bf5,4495df54-050e-4388-e989-4d2aff528b57,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,ActivePower,Active Power,kW,5.48,2026-08-06T09:52:12.000Z,true,ONLINE
bd57a215-38d5-6621-421b-96d26c92f611,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,6fabf6fd-97f5-e95d-65b1-a07757b94bf5,66b1124a-12db-3664-8ced-a7f86d2c5cd2,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,ReactivePower,Reactive Power,kVar,2.56,2026-08-06T09:52:12.000Z,true,ONLINE
8914b022-d76a-d5a8-95c8-deef4a9d5fb1,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,6fabf6fd-97f5-e95d-65b1-a07757b94bf5,138d58e7-2d22-c88c-2a8b-4ffd13aae6d3,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,ApparentPower,Apparent Power,kVA,6.29,2026-08-06T09:52:12.000Z,true,ONLINE
29272b9f-f904-359f-9188-04efbb639107,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,6fabf6fd-97f5-e95d-65b1-a07757b94bf5,5d4f3e14-2d2f-d3dc-f9b2-34f4145c0681,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,PowerConsumption,Energy Consumption,kWh,34.6,2026-08-06T09:52:12.000Z,true,ONLINE
decdd954-25e4-624c-55e3-401b23818fed,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,6fabf6fd-97f5-e95d-65b1-a07757b94bf5,5ccad83e-e499-70c1-986e-45fd592d3a61,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,ExportPower,Export Energy,kWh,15,2026-08-06T09:52:12.000Z,true,ONLINE
71ef3391-48e7-bd98-9d26-1b9ed9903848,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,6fabf6fd-97f5-e95d-65b1-a07757b94bf5,f358bf80-9136-8ad9-cac3-95146120db5c,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,PowerFactor,Power Factor,ratio,0.87,2026-08-06T09:52:12.000Z,true,ONLINE
d074a467-e623-d70d-6fc1-4c61fd75a573,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,6fabf6fd-97f5-e95d-65b1-a07757b94bf5,7c9fb04b-0bab-58eb-067f-789f99676b38,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,Frequency,Frequency,Hz,50.07,2026-08-06T09:52:12.000Z,true,ONLINE
