factType,organizationId,organizationName,deviceId,deviceName,gatewayId,gatewayName,variableName,displayName,unit,value,timestamp,alarmState,status,text
current_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,,,PowerFactor,Power Factor,ratio,0.83,2026-08-06T09:53:24.000Z,,ONLINE,HVAC Meter North (Greenfield Energy Co): Power Factor (PowerFactor) = 0.83 ratio as of 2026-08-06T09:53:24.000Z [device ONLINE].
current_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,,,Frequency,Frequency,Hz,49.89,2026-08-06T09:53:24.000Z,,ONLINE,HVAC Meter North (Greenfield Energy Co): Frequency (Frequency) = 49.89 Hz as of 2026-08-06T09:53:24.000Z [device ONLINE].
current_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,,,VoltageImbalance,Voltage Imbalance,%,1.75,2026-08-06T09:53:24.000Z,,ONLINE,HVAC Meter North (Greenfield Energy Co): Voltage Imbalance (VoltageImbalance) = 1.75 % as of 2026-08-06T09:53:24.000Z [device ONLINE].
current_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,,,CurrentImbalance,Current Imbalance,%,3.68,2026-08-06T09:53:24.000Z,,ONLINE,HVAC Meter North (Greenfield Energy Co): Current Imbalance (CurrentImbalance) = 3.68 % as of 2026-08-06T09:53:24.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,,,VoltageA,Voltage Phase A,V,233,2026-08-06T09:52:48.000Z,,ONLINE,Press Line Meter A (Riverdale Manufacturing): Voltage Phase A (VoltageA) = 233 V as of 2026-08-06T09:52:48.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,,,VoltageB,Voltage Phase B,V,232.39,2026-08-06T09:52:48.000Z,,ONLINE,Press Line Meter A (Riverdale Manufacturing): Voltage Phase B (VoltageB) = 232.39 V as of 2026-08-06T09:52:48.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,,,VoltageC,Voltage Phase C,V,234.01,2026-08-06T09:52:48.000Z,,ONLINE,Press Line Meter A (Riverdale Manufacturing): Voltage Phase C (VoltageC) = 234.01 V as of 2026-08-06T09:52:48.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,,,CurrentA,Current Phase A,A,27.67,2026-08-06T09:52:48.000Z,,ONLINE,Press Line Meter A (Riverdale Manufacturing): Current Phase A (CurrentA) = 27.67 A as of 2026-08-06T09:52:48.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,,,ActivePower,Active Power,kW,6.38,2026-08-06T09:52:48.000Z,,ONLINE,Press Line Meter A (Riverdale Manufacturing): Active Power (ActivePower) = 6.38 kW as of 2026-08-06T09:52:48.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,,,PowerConsumption,Energy Consumption,kWh,30.9,2026-08-06T09:52:48.000Z,,ONLINE,Press Line Meter A (Riverdale Manufacturing): Energy Consumption (PowerConsumption) = 30.9 kWh as of 2026-08-06T09:52:48.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,,,PowerFactor,Power Factor,ratio,0.89,2026-08-06T09:52:48.000Z,,ONLINE,Press Line Meter A (Riverdale Manufacturing): Power Factor (PowerFactor) = 0.89 ratio as of 2026-08-06T09:52:48.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,,,Frequency,Frequency,Hz,50.12,2026-08-06T09:52:48.000Z,,ONLINE,Press Line Meter A (Riverdale Manufacturing): Frequency (Frequency) = 50.12 Hz as of 2026-08-06T09:52:48.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,,,VoltageImbalance,Voltage Imbalance,%,2.83,2026-08-06T09:52:48.000Z,,ONLINE,Press Line Meter A (Riverdale Manufacturing): Voltage Imbalance (VoltageImbalance) = 2.83 % as of 2026-08-06T09:52:48.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,,,CurrentImbalance,Current Imbalance,%,5.81,2026-08-06T09:52:48.000Z,,ONLINE,Press Line Meter A (Riverdale Manufacturing): Current Imbalance (CurrentImbalance) = 5.81 % as of 2026-08-06T09:52:48.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,,,VoltageA,Voltage Phase A,V,231.21,2026-08-06T09:52:12.000Z,,ONLINE,Press Line Meter B (Riverdale Manufacturing): Voltage Phase A (VoltageA) = 231.21 V as of 2026-08-06T09:52:12.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,,,VoltageB,Voltage Phase B,V,230.46,2026-08-06T09:52:12.000Z,,ONLINE,Press Line Meter B (Riverdale Manufacturing): Voltage Phase B (VoltageB) = 230.46 V as of 2026-08-06T09:52:12.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,,,VoltageC,Voltage Phase C,V,232.15,2026-08-06T09:52:12.000Z,,ONLINE,Press Line Meter B (Riverdale Manufacturing): Voltage Phase C (VoltageC) = 232.15 V as of 2026-08-06T09:52:12.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,,,CurrentA,Current Phase A,A,25.41,2026-08-06T09:52:12.000Z,,ONLINE,Press Line Meter B (Riverdale Manufacturing): Current Phase A (CurrentA) = 25.41 A as of 2026-08-06T09:52:12.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,,,ActivePower,Active Power,kW,5.48,2026-08-06T09:52:12.000Z,,ONLINE,Press Line Meter B (Riverdale Manufacturing): Active Power (ActivePower) = 5.48 kW as of 2026-08-06T09:52:12.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,,,PowerConsumption,Energy Consumption,kWh,34.6,2026-08-06T09:52:12.000Z,,ONLINE,Press Line Meter B (Riverdale Manufacturing): Energy Consumption (PowerConsumption) = 34.6 kWh as of 2026-08-06T09:52:12.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,,,PowerFactor,Power Factor,ratio,0.87,2026-08-06T09:52:12.000Z,,ONLINE,Press Line Meter B (Riverdale Manufacturing): Power Factor (PowerFactor) = 0.87 ratio as of 2026-08-06T09:52:12.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,,,Frequency,Frequency,Hz,50.07,2026-08-06T09:52:12.000Z,,ONLINE,Press Line Meter B (Riverdale Manufacturing): Frequency (Frequency) = 50.07 Hz as of 2026-08-06T09:52:12.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,,,VoltageImbalance,Voltage Imbalance,%,2.53,2026-08-06T09:52:12.000Z,,ONLINE,Press Line Meter B (Riverdale Manufacturing): Voltage Imbalance (VoltageImbalance) = 2.53 % as of 2026-08-06T09:52:12.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,,,CurrentImbalance,Current Imbalance,%,5.08,2026-08-06T09:52:12.000Z,,ONLINE,Press Line Meter B (Riverdale Manufacturing): Current Imbalance (CurrentImbalance) = 5.08 % as of 2026-08-06T09:52:12.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,,,VoltageA,Voltage Phase A,V,226.44,2026-08-06T09:51:36.000Z,,ONLINE,Compressor Bank Meter (Riverdale Manufacturing): Voltage Phase A (VoltageA) = 226.44 V as of 2026-08-06T09:51:36.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,,,VoltageB,Voltage Phase B,V,226.06,2026-08-06T09:51:36.000Z,,ONLINE,Compressor Bank Meter (Riverdale Manufacturing): Voltage Phase B (VoltageB) = 226.06 V as of 2026-08-06T09:51:36.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,,,VoltageC,Voltage Phase C,V,227.22,2026-08-06T09:51:36.000Z,,ONLINE,Compressor Bank Meter (Riverdale Manufacturing): Voltage Phase C (VoltageC) = 227.22 V as of 2026-08-06T09:51:36.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,,,CurrentA,Current Phase A,A,17.58,2026-08-06T09:51:36.000Z,,ONLINE,Compressor Bank Meter (Riverdale Manufacturing): Current Phase A (CurrentA) = 17.58 A as of 2026-08-06T09:51:36.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,,,ActivePower,Active Power,kW,3.89,2026-08-06T09:51:36.000Z,,ONLINE,Compressor Bank Meter (Riverdale Manufacturing): Active Power (ActivePower) = 3.89 kW as of 2026-08-06T09:51:36.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,,,PowerConsumption,Energy Consumption,kWh,38.3,2026-08-06T09:51:36.000Z,,ONLINE,Compressor Bank Meter (Riverdale Manufacturing): Energy Consumption (PowerConsumption) = 38.3 kWh as of 2026-08-06T09:51:36.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,,,PowerFactor,Power Factor,ratio,0.82,2026-08-06T09:51:36.000Z,,ONLINE,Compressor Bank Meter (Riverdale Manufacturing): Power Factor (PowerFactor) = 0.82 ratio as of 2026-08-06T09:51:36.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,,,Frequency,Frequency,Hz,49.86,2026-08-06T09:51:36.000Z,,ONLINE,Compressor Bank Meter (Riverdale Manufacturing): Frequency (Frequency) = 49.86 Hz as of 2026-08-06T09:51:36.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,,,VoltageImbalance,Voltage Imbalance,%,1.7,2026-08-06T09:51:36.000Z,,ONLINE,Compressor Bank Meter (Riverdale Manufacturing): Voltage Imbalance (VoltageImbalance) = 1.7 % as of 2026-08-06T09:51:36.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,,,CurrentImbalance,Current Imbalance,%,3.42,2026-08-06T09:51:36.000Z,,ONLINE,Compressor Bank Meter (Riverdale Manufacturing): Current Imbalance (CurrentImbalance) = 3.42 % as of 2026-08-06T09:51:36.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,7bb68f35-07b1-9833-0a95-312b35acaec6,Paint Shop Meter,,,VoltageA,Voltage Phase A,V,229.23,2026-08-05T12:00:00.000Z,,OFFLINE,Paint Shop Meter (Riverdale Manufacturing): Voltage Phase A (VoltageA) = 229.23 V as of 2026-08-05T12:00:00.000Z [device OFFLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,7bb68f35-07b1-9833-0a95-312b35acaec6,Paint Shop Meter,,,VoltageB,Voltage Phase B,V,228.54,2026-08-05T12:00:00.000Z,,OFFLINE,Paint Shop Meter (Riverdale Manufacturing): Voltage Phase B (VoltageB) = 228.54 V as of 2026-08-05T12:00:00.000Z [device OFFLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,7bb68f35-07b1-9833-0a95-312b35acaec6,Paint Shop Meter,,,VoltageC,Voltage Phase C,V,230.69,2026-08-05T12:00:00.000Z,,OFFLINE,Paint Shop Meter (Riverdale Manufacturing): Voltage Phase C (VoltageC) = 230.69 V as of 2026-08-05T12:00:00.000Z [device OFFLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,7bb68f35-07b1-9833-0a95-312b35acaec6,Paint Shop Meter,,,CurrentA,Current Phase A,A,21.03,2026-08-05T12:00:00.000Z,,OFFLINE,Paint Shop Meter (Riverdale Manufacturing): Current Phase A (CurrentA) = 21.03 A as of 2026-08-05T12:00:00.000Z [device OFFLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,7bb68f35-07b1-9833-0a95-312b35acaec6,Paint Shop Meter,,,ActivePower,Active Power,kW,4.92,2026-08-05T12:00:00.000Z,,OFFLINE,Paint Shop Meter (Riverdale Manufacturing): Active Power (ActivePower) = 4.92 kW as of 2026-08-05T12:00:00.000Z [device OFFLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,7bb68f35-07b1-9833-0a95-312b35acaec6,Paint Shop Meter,,,PowerConsumption,Energy Consumption,kWh,42,2026-08-05T12:00:00.000Z,,OFFLINE,Paint Shop Meter (Riverdale Manufacturing): Energy Consumption (PowerConsumption) = 42 kWh as of 2026-08-05T12:00:00.000Z [device OFFLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,7bb68f35-07b1-9833-0a95-312b35acaec6,Paint Shop Meter,,,PowerFactor,Power Factor,ratio,0.85,2026-08-05T12:00:00.000Z,,OFFLINE,Paint Shop Meter (Riverdale Manufacturing): Power Factor (PowerFactor) = 0.85 ratio as of 2026-08-05T12:00:00.000Z [device OFFLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,7bb68f35-07b1-9833-0a95-312b35acaec6,Paint Shop Meter,,,Frequency,Frequency,Hz,49.97,2026-08-05T12:00:00.000Z,,OFFLINE,Paint Shop Meter (Riverdale Manufacturing): Frequency (Frequency) = 49.97 Hz as of 2026-08-05T12:00:00.000Z [device OFFLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,7bb68f35-07b1-9833-0a95-312b35acaec6,Paint Shop Meter,,,VoltageImbalance,Voltage Imbalance,%,2.18,2026-08-05T12:00:00.000Z,,OFFLINE,Paint Shop Meter (Riverdale Manufacturing): Voltage Imbalance (VoltageImbalance) = 2.18 % as of 2026-08-05T12:00:00.000Z [device OFFLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,7bb68f35-07b1-9833-0a95-312b35acaec6,Paint Shop Meter,,,CurrentImbalance,Current Imbalance,%,4.37,2026-08-05T12:00:00.000Z,,OFFLINE,Paint Shop Meter (Riverdale Manufacturing): Current Imbalance (CurrentImbalance) = 4.37 % as of 2026-08-05T12:00:00.000Z [device OFFLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,,,VoltageA,Voltage Phase A,V,233.86,2026-08-06T09:50:24.000Z,,ONLINE,Warehouse Main Meter (Riverdale Manufacturing): Voltage Phase A (VoltageA) = 233.86 V as of 2026-08-06T09:50:24.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,,,VoltageB,Voltage Phase B,V,232.61,2026-08-06T09:50:24.000Z,,ONLINE,Warehouse Main Meter (Riverdale Manufacturing): Voltage Phase B (VoltageB) = 232.61 V as of 2026-08-06T09:50:24.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,,,VoltageC,Voltage Phase C,V,234.04,2026-08-06T09:50:24.000Z,,ONLINE,Warehouse Main Meter (Riverdale Manufacturing): Voltage Phase C (VoltageC) = 234.04 V as of 2026-08-06T09:50:24.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,,,CurrentA,Current Phase A,A,30.36,2026-08-06T09:50:24.000Z,,ONLINE,Warehouse Main Meter (Riverdale Manufacturing): Current Phase A (CurrentA) = 30.36 A as of 2026-08-06T09:50:24.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,,,ActivePower,Active Power,kW,6.46,2026-08-06T09:50:24.000Z,,ONLINE,Warehouse Main Meter (Riverdale Manufacturing): Active Power (ActivePower) = 6.46 kW as of 2026-08-06T09:50:24.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,,,PowerConsumption,Energy Consumption,kWh,45.7,2026-08-06T09:50:24.000Z,,ONLINE,Warehouse Main Meter (Riverdale Manufacturing): Energy Consumption (PowerConsumption) = 45.7 kWh as of 2026-08-06T09:50:24.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,,,PowerFactor,Power Factor,ratio,0.9,2026-08-06T09:50:24.000Z,,ONLINE,Warehouse Main Meter (Riverdale Manufacturing): Power Factor (PowerFactor) = 0.9 ratio as of 2026-08-06T09:50:24.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,,,Frequency,Frequency,Hz,50.16,2026-08-06T09:50:24.000Z,,ONLINE,Warehouse Main Meter (Riverdale Manufacturing): Frequency (Frequency) = 50.16 Hz as of 2026-08-06T09:50:24.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,,,VoltageImbalance,Voltage Imbalance,%,2.99,2026-08-06T09:50:24.000Z,,ONLINE,Warehouse Main Meter (Riverdale Manufacturing): Voltage Imbalance (VoltageImbalance) = 2.99 % as of 2026-08-06T09:50:24.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,,,CurrentImbalance,Current Imbalance,%,5.65,2026-08-06T09:50:24.000Z,,ONLINE,Warehouse Main Meter (Riverdale Manufacturing): Current Imbalance (CurrentImbalance) = 5.65 % as of 2026-08-06T09:50:24.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,e1d0b3f2-d71e-18f3-fd40-218b43949ab9,Cold Storage Meter,,,VoltageA,Voltage Phase A,V,229.31,2026-08-06T09:49:48.000Z,,ONLINE,Cold Storage Meter (Riverdale Manufacturing): Voltage Phase A (VoltageA) = 229.31 V as of 2026-08-06T09:49:48.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,e1d0b3f2-d71e-18f3-fd40-218b43949ab9,Cold Storage Meter,,,VoltageB,Voltage Phase B,V,228.91,2026-08-06T09:49:48.000Z,,ONLINE,Cold Storage Meter (Riverdale Manufacturing): Voltage Phase B (VoltageB) = 228.91 V as of 2026-08-06T09:49:48.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,e1d0b3f2-d71e-18f3-fd40-218b43949ab9,Cold Storage Meter,,,VoltageC,Voltage Phase C,V,230.04,2026-08-06T09:49:48.000Z,,ONLINE,Cold Storage Meter (Riverdale Manufacturing): Voltage Phase C (VoltageC) = 230.04 V as of 2026-08-06T09:49:48.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,e1d0b3f2-d71e-18f3-fd40-218b43949ab9,Cold Storage Meter,,,CurrentA,Current Phase A,A,23.25,2026-08-06T09:49:48.000Z,,ONLINE,Cold Storage Meter (Riverdale Manufacturing): Current Phase A (CurrentA) = 23.25 A as of 2026-08-06T09:49:48.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,e1d0b3f2-d71e-18f3-fd40-218b43949ab9,Cold Storage Meter,,,ActivePower,Active Power,kW,4.89,2026-08-06T09:49:48.000Z,,ONLINE,Cold Storage Meter (Riverdale Manufacturing): Active Power (ActivePower) = 4.89 kW as of 2026-08-06T09:49:48.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,e1d0b3f2-d71e-18f3-fd40-218b43949ab9,Cold Storage Meter,,,PowerConsumption,Energy Consumption,kWh,49.4,2026-08-06T09:49:48.000Z,,ONLINE,Cold Storage Meter (Riverdale Manufacturing): Energy Consumption (PowerConsumption) = 49.4 kWh as of 2026-08-06T09:49:48.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,e1d0b3f2-d71e-18f3-fd40-218b43949ab9,Cold Storage Meter,,,PowerFactor,Power Factor,ratio,0.85,2026-08-06T09:49:48.000Z,,ONLINE,Cold Storage Meter (Riverdale Manufacturing): Power Factor (PowerFactor) = 0.85 ratio as of 2026-08-06T09:49:48.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,e1d0b3f2-d71e-18f3-fd40-218b43949ab9,Cold Storage Meter,,,Frequency,Frequency,Hz,49.99,2026-08-06T09:49:48.000Z,,ONLINE,Cold Storage Meter (Riverdale Manufacturing): Frequency (Frequency) = 49.99 Hz as of 2026-08-06T09:49:48.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,e1d0b3f2-d71e-18f3-fd40-218b43949ab9,Cold Storage Meter,,,VoltageImbalance,Voltage Imbalance,%,2.08,2026-08-06T09:49:48.000Z,,ONLINE,Cold Storage Meter (Riverdale Manufacturing): Voltage Imbalance (VoltageImbalance) = 2.08 % as of 2026-08-06T09:49:48.000Z [device ONLINE].
current_reading,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,e1d0b3f2-d71e-18f3-fd40-218b43949ab9,Cold Storage Meter,,,CurrentImbalance,Current Imbalance,%,4.19,2026-08-06T09:49:48.000Z,,ONLINE,Cold Storage Meter (Riverdale Manufacturing): Current Imbalance (CurrentImbalance) = 4.19 % as of 2026-08-06T09:49:48.000Z [device ONLINE].
alarm,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,VoltageA,Overvoltage Phase A,,248.2,2026-08-04T22:00:00.000Z,RESOLVED,PROCESSED,"Alarm ""Overvoltage Phase A"" on Energy Meter 001 (Greenfield Energy Co): VoltageA GT 245, value=248.2, state=RESOLVED, process=PROCESSED, at 2026-08-04T22:00:00.000Z."
alarm,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerFactor,Low Power Factor,,0.74,2026-08-06T06:00:00.000Z,ACTIVE,UNPROCESSED,"Alarm ""Low Power Factor"" on Energy Meter 002 (Greenfield Energy Co): PowerFactor LT 0.80, value=0.74, state=ACTIVE, process=UNPROCESSED, at 2026-08-06T06:00:00.000Z."
alarm,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,,,VoltageA,Overvoltage Phase A,,246.8,2026-08-06T08:30:00.000Z,ACTIVE,UNPROCESSED,"Alarm ""Overvoltage Phase A"" on HVAC Meter North (Greenfield Energy Co): VoltageA GT 245, value=246.8, state=ACTIVE, process=UNPROCESSED, at 2026-08-06T08:30:00.000Z."
alarm,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,,,CurrentImbalance,Current Imbalance High,,7.2,2026-08-06T08:00:00.000Z,ACTIVE,UNPROCESSED,"Alarm ""Current Imbalance High"" on Press Line Meter A (Riverdale Manufacturing): CurrentImbalance GT 6, value=7.2, state=ACTIVE, process=UNPROCESSED, at 2026-08-06T08:00:00.000Z."
