id,sensorReadingId,deviceId,deviceName,deviceConfigSlaveId,organizationId,organizationName,variableName,unit,value,timestamp
f75aa089-9592-2c64-b405-e6cb385d03c9,5138792c-8bc5-af22-c621-aa9c96554f23,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,abc01f7a-b4a4-4f0e-2e5f-4e77d29e1839,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageB,V,225.88,2026-08-05T22:00:00.000Z
3518e6b8-4ef8-9c24-06b9-2a2d8828fa6e,5138792c-8bc5-af22-c621-aa9c96554f23,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,abc01f7a-b4a4-4f0e-2e5f-4e77d29e1839,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageC,V,226.96,2026-08-05T22:00:00.000Z
c2b4642d-2db0-6b7f-0cd7-75414ec294ad,5138792c-8bc5-af22-c621-aa9c96554f23,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,abc01f7a-b4a4-4f0e-2e5f-4e77d29e1839,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,CurrentA,A,16.89,2026-08-05T22:00:00.000Z
31319350-d7cc-3ee4-2b78-1199ffc30db8,5138792c-8bc5-af22-c621-aa9c96554f23,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,abc01f7a-b4a4-4f0e-2e5f-4e77d29e1839,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ActivePower,kW,3.86,2026-08-05T22:00:00.000Z
9926307f-3714-7e39-2214-39fa4e10ed2f,5138792c-8bc5-af22-c621-aa9c96554f23,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,abc01f7a-b4a4-4f0e-2e5f-4e77d29e1839,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerFactor,ratio,0.82,2026-08-05T22:00:00.000Z
534b86c9-5ae3-9520-8269-473f13d5aed3,5138792c-8bc5-af22-c621-aa9c96554f23,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,abc01f7a-b4a4-4f0e-2e5f-4e77d29e1839,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerConsumption,kWh,9.66,2026-08-05T22:00:00.000Z
191761d1-f9ed-7b80-f5ea-af0dd0bbffc9,5138792c-8bc5-af22-c621-aa9c96554f23,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,abc01f7a-b4a4-4f0e-2e5f-4e77d29e1839,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,Frequency,Hz,49.86,2026-08-05T22:00:00.000Z
e397eafd-82c1-b38a-c257-1bfaf2a87506,ed2129f2-1829-90fa-7044-27fa1bda407b,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageA,V,227.14,2026-08-06T10:00:00.000Z
4564e8b0-fed9-4a32-89e2-2dbeea920c6e,ed2129f2-1829-90fa-7044-27fa1bda407b,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageB,V,225.98,2026-08-06T10:00:00.000Z
2589f812-8474-3c30-2212-035367bde73c,ed2129f2-1829-90fa-7044-27fa1bda407b,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageC,V,227.98,2026-08-06T10:00:00.000Z
7f868551-0f67-044c-1c0d-c58898be222c,ed2129f2-1829-90fa-7044-27fa1bda407b,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,CurrentA,A,16.77,2026-08-06T10:00:00.000Z
16bade46-5796-7749-03b6-38f95c6bc8c5,ed2129f2-1829-90fa-7044-27fa1bda407b,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ActivePower,kW,3.88,2026-08-06T10:00:00.000Z
610a9b7b-a4b9-fb68-8a33-e9a5135754e7,ed2129f2-1829-90fa-7044-27fa1bda407b,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerFactor,ratio,0.81,2026-08-06T10:00:00.000Z
5d14de50-e3e0-e910-b877-e53ad3e69274,ed2129f2-1829-90fa-7044-27fa1bda407b,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerConsumption,kWh,12.4,2026-08-06T10:00:00.000Z
d0dc965e-e292-a579-435c-aee0eef37a0c,ed2129f2-1829-90fa-7044-27fa1bda407b,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,Frequency,Hz,49.86,2026-08-06T10:00:00.000Z
734da02a-45a2-16c5-d7c4-78858437d4b8,b7edd6f9-4c2d-4065-b8f7-796a1b5e15fe,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageA,V,226.52,2026-08-06T09:00:00.000Z
627d27bc-92c3-fb39-fcad-176ce875c8dc,b7edd6f9-4c2d-4065-b8f7-796a1b5e15fe,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageB,V,225.09,2026-08-06T09:00:00.000Z
5c33eb7a-78be-cf49-e795-97c0dca08ebf,b7edd6f9-4c2d-4065-b8f7-796a1b5e15fe,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageC,V,226.99,2026-08-06T09:00:00.000Z
4fd82981-8971-b1eb-69d9-f796d17b9173,b7edd6f9-4c2d-4065-b8f7-796a1b5e15fe,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,CurrentA,A,16.23,2026-08-06T09:00:00.000Z
02b2bf6f-13c2-89dc-624b-c78e3aa97294,b7edd6f9-4c2d-4065-b8f7-796a1b5e15fe,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ActivePower,kW,3.49,2026-08-06T09:00:00.000Z
7207b945-9aab-5a8d-55aa-8b4b5faea0ce,b7edd6f9-4c2d-4065-b8f7-796a1b5e15fe,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerFactor,ratio,0.82,2026-08-06T09:00:00.000Z
c39b5644-ee8e-d2fa-9960-29c7ea2dd128,b7edd6f9-4c2d-4065-b8f7-796a1b5e15fe,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerConsumption,kWh,12.48,2026-08-06T09:00:00.000Z
366f0bf6-e7e3-de43-732e-8d54cc8d40ea,b7edd6f9-4c2d-4065-b8f7-796a1b5e15fe,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,Frequency,Hz,49.86,2026-08-06T09:00:00.000Z
6bf371d6-7cc0-4475-14b9-800a782948aa,49309571-eabf-4a38-5d3e-74efe0240cd2,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageA,V,226.37,2026-08-06T08:00:00.000Z
5bfa33a3-300f-53f0-d2e7-c2c7b3a61d61,49309571-eabf-4a38-5d3e-74efe0240cd2,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageB,V,225.38,2026-08-06T08:00:00.000Z
4d183ad0-ca0d-bcba-4c58-61450ed7a142,49309571-eabf-4a38-5d3e-74efe0240cd2,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageC,V,227.21,2026-08-06T08:00:00.000Z
cada4a88-9a14-9182-a10a-4fdd5414883e,49309571-eabf-4a38-5d3e-74efe0240cd2,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,CurrentA,A,17.65,2026-08-06T08:00:00.000Z
c9169e9c-8b48-b2ad-fc19-f342ddf742bf,49309571-eabf-4a38-5d3e-74efe0240cd2,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ActivePower,kW,3.98,2026-08-06T08:00:00.000Z
0193e311-7d2e-6db6-30af-4b57ff7f2baf,49309571-eabf-4a38-5d3e-74efe0240cd2,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerFactor,ratio,0.82,2026-08-06T08:00:00.000Z
50ce1778-99ff-4ebd-6ea9-704f88986089,49309571-eabf-4a38-5d3e-74efe0240cd2,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerConsumption,kWh,12.56,2026-08-06T08:00:00.000Z
8cf62362-3b33-cec2-3212-cf2716b2720e,49309571-eabf-4a38-5d3e-74efe0240cd2,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,Frequency,Hz,49.86,2026-08-06T08:00:00.000Z
145848d6-43cb-6794-3b19-b28567414f86,f745e9ef-ed1d-2fe4-913e-aa710e13509e,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageA,V,227.07,2026-08-06T07:00:00.000Z
986755e3-d9de-b0b0-2da4-d45ee297d8de,f745e9ef-ed1d-2fe4-913e-aa710e13509e,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageB,V,226.05,2026-08-06T07:00:00.000Z
1bd34c5e-24cf-3592-5423-4de100f84767,f745e9ef-ed1d-2fe4-913e-aa710e13509e,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageC,V,228.93,2026-08-06T07:00:00.000Z
97422fcf-b8ee-f009-003b-96c9760bf43e,f745e9ef-ed1d-2fe4-913e-aa710e13509e,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,CurrentA,A,17.93,2026-08-06T07:00:00.000Z
59c515fd-fb09-8e35-53d2-3e8fc84cd225,f745e9ef-ed1d-2fe4-913e-aa710e13509e,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ActivePower,kW,4.05,2026-08-06T07:00:00.000Z
f9204b9b-0dd6-0739-f3f6-9ef4320910c9,f745e9ef-ed1d-2fe4-913e-aa710e13509e,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerFactor,ratio,0.83,2026-08-06T07:00:00.000Z
473ba1d3-c1a8-3944-c933-2b2700adcbe0,f745e9ef-ed1d-2fe4-913e-aa710e13509e,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerConsumption,kWh,12.64,2026-08-06T07:00:00.000Z
3cbea113-5852-1dea-ce46-4dc23ec6f1e4,f745e9ef-ed1d-2fe4-913e-aa710e13509e,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,Frequency,Hz,49.89,2026-08-06T07:00:00.000Z
23d80a9c-f8a0-3fd7-045e-07c393ef6b6e,1e9c26a1-f7dc-8dac-1609-f57ce2b6462c,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageA,V,229,2026-08-06T06:00:00.000Z
cea6474c-0d59-e2e9-6350-28f2d535aa7f,1e9c26a1-f7dc-8dac-1609-f57ce2b6462c,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageB,V,227.49,2026-08-06T06:00:00.000Z
c380b2c6-93dd-74e2-5e49-ca8d8b92bda7,1e9c26a1-f7dc-8dac-1609-f57ce2b6462c,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageC,V,229.42,2026-08-06T06:00:00.000Z
b0ab0deb-3e8d-0882-7e72-1095e8b47300,1e9c26a1-f7dc-8dac-1609-f57ce2b6462c,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,CurrentA,A,21.7,2026-08-06T06:00:00.000Z
cb604d57-cd4d-f9b0-1f0d-fb88ee54248d,1e9c26a1-f7dc-8dac-1609-f57ce2b6462c,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ActivePower,kW,4.64,2026-08-06T06:00:00.000Z
0281695a-17c0-21dd-7204-8f70fce0deb4,1e9c26a1-f7dc-8dac-1609-f57ce2b6462c,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerFactor,ratio,0.83,2026-08-06T06:00:00.000Z
0550475f-9e04-9f55-f987-5500995be1bb,1e9c26a1-f7dc-8dac-1609-f57ce2b6462c,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerConsumption,kWh,12.72,2026-08-06T06:00:00.000Z
c8841e9e-6e3a-33ef-cde9-a6e86577c5dd,1e9c26a1-f7dc-8dac-1609-f57ce2b6462c,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,Frequency,Hz,49.97,2026-08-06T06:00:00.000Z
d0448757-c0b1-5087-0699-1b1aeca60948,e20f0623-fbaa-d5da-1dc1-4121fd6cbdc5,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageA,V,229.77,2026-08-06T05:00:00.000Z
1fceb368-cc28-0d85-a79d-fe42488771db,e20f0623-fbaa-d5da-1dc1-4121fd6cbdc5,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageB,V,228.92,2026-08-06T05:00:00.000Z
c4e4376f-5a2c-a87e-09a3-495549425416,e20f0623-fbaa-d5da-1dc1-4121fd6cbdc5,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageC,V,230.94,2026-08-06T05:00:00.000Z
eee99721-24c2-0b5f-ab84-a77064761192,e20f0623-fbaa-d5da-1dc1-4121fd6cbdc5,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,CurrentA,A,24.2,2026-08-06T05:00:00.000Z
1efe7da7-e1bb-3b55-dd31-7d9dcfdd7c43,e20f0623-fbaa-d5da-1dc1-4121fd6cbdc5,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ActivePower,kW,5.19,2026-08-06T05:00:00.000Z
98f0a7bc-af6b-8710-2d32-21d03b2f966a,e20f0623-fbaa-d5da-1dc1-4121fd6cbdc5,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerFactor,ratio,0.86,2026-08-06T05:00:00.000Z
e0b3e9b3-b865-add8-4ff6-e3c5d9da0e85,e20f0623-fbaa-d5da-1dc1-4121fd6cbdc5,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerConsumption,kWh,12.8,2026-08-06T05:00:00.000Z
be312d81-31ad-7efd-56c6-ce073ba72c57,e20f0623-fbaa-d5da-1dc1-4121fd6cbdc5,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,Frequency,Hz,49.98,2026-08-06T05:00:00.000Z
990ecb16-42e5-bc46-3f09-d1569f538ad4,6fbe2175-e0f6-a1e8-50a9-e0cfd76fb249,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageA,V,231.88,2026-08-06T04:00:00.000Z
2770251f-244b-e5c6-6932-361b1b9ae945,6fbe2175-e0f6-a1e8-50a9-e0cfd76fb249,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageB,V,230.46,2026-08-06T04:00:00.000Z
04531387-98ad-b41f-6ab5-f6a8969cd00f,6fbe2175-e0f6-a1e8-50a9-e0cfd76fb249,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageC,V,233.01,2026-08-06T04:00:00.000Z
174892a1-1d49-9e18-4df3-1054fd45d956,6fbe2175-e0f6-a1e8-50a9-e0cfd76fb249,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,CurrentA,A,24.81,2026-08-06T04:00:00.000Z
da778d54-e88c-0870-d77b-c616294bf6fd,6fbe2175-e0f6-a1e8-50a9-e0cfd76fb249,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ActivePower,kW,5.66,2026-08-06T04:00:00.000Z
6aca569a-1853-2b4b-d2f4-59a192e1e18f,6fbe2175-e0f6-a1e8-50a9-e0cfd76fb249,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerFactor,ratio,0.87,2026-08-06T04:00:00.000Z
f1caf607-7f09-0ba1-203f-2a0b89bd92b3,6fbe2175-e0f6-a1e8-50a9-e0cfd76fb249,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerConsumption,kWh,12.88,2026-08-06T04:00:00.000Z
ef9c3826-b353-a3c0-135c-63bef305a02d,6fbe2175-e0f6-a1e8-50a9-e0cfd76fb249,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,Frequency,Hz,50.08,2026-08-06T04:00:00.000Z
cc5c9ff7-9c63-a298-f270-785dcda53c14,6626c1be-61b8-7aa4-cf11-f050bf104cfa,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageA,V,233.14,2026-08-06T02:00:00.000Z
080274f7-5141-6f4d-9079-995ce0a9bba5,6626c1be-61b8-7aa4-cf11-f050bf104cfa,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageB,V,232.12,2026-08-06T02:00:00.000Z
3fe93090-8a78-0a9d-97cc-3a563253cb4b,6626c1be-61b8-7aa4-cf11-f050bf104cfa,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageC,V,234.84,2026-08-06T02:00:00.000Z
ad2b824b-6c65-aff2-2652-8395b17928ae,6626c1be-61b8-7aa4-cf11-f050bf104cfa,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,CurrentA,A,29.68,2026-08-06T02:00:00.000Z
47496a96-3814-440d-e170-caeda9966cd6,6626c1be-61b8-7aa4-cf11-f050bf104cfa,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ActivePower,kW,6.08,2026-08-06T02:00:00.000Z
e3a4ade6-cbaa-e7ba-652f-eba0c2041706,6626c1be-61b8-7aa4-cf11-f050bf104cfa,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerFactor,ratio,0.9,2026-08-06T02:00:00.000Z
036c674a-a04e-29df-6d25-1d5cf5c7a4ba,6626c1be-61b8-7aa4-cf11-f050bf104cfa,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,PowerConsumption,kWh,13.04,2026-08-06T02:00:00.000Z
f0dc47cb-e01a-d23d-a85b-13c81e1cbc26,6626c1be-61b8-7aa4-cf11-f050bf104cfa,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,Frequency,Hz,50.13,2026-08-06T02:00:00.000Z
84bff5f7-f6c1-0b3f-67c1-d9ec3b741465,5a855c97-9ce0-5b96-fd20-db8ab9d4d8ab,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageA,V,232.89,2026-08-06T00:00:00.000Z
a3d0cbe4-8858-f323-5e08-62e18fce4918,5a855c97-9ce0-5b96-fd20-db8ab9d4d8ab,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageB,V,232.49,2026-08-06T00:00:00.000Z
e3ed90c5-8532-47ed-9e79-ed7ee918f83f,5a855c97-9ce0-5b96-fd20-db8ab9d4d8ab,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,VoltageC,V,233.82,2026-08-06T00:00:00.000Z
22058c0b-1ec7-0ee6-e1b1-6597a525aa07,5a855c97-9ce0-5b96-fd20-db8ab9d4d8ab,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,CurrentA,A,28.64,2026-08-06T00:00:00.000Z
72b47ab1-fd1e-0251-b36c-3f5f3cc70438,5a855c97-9ce0-5b96-fd20-db8ab9d4d8ab,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,76a4280b-3245-06b3-a5b2-4aa080748037,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ActivePower,kW,6.42,2026-08-06T00:00:00.000Z
