id,deviceId,deviceName,deviceConfigSlaveId,organizationId,organizationName,timestamp,readings
8c0147d7-34b8-18d6-9d9f-29ce0ec3c0d1,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,6fabf6fd-97f5-e95d-65b1-a07757b94bf5,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-06T04:00:00.000Z,"{""VoltageA"":231.69,""VoltageB"":230.58,""VoltageC"":231.97,""CurrentA"":25.97,""ActivePower"":5.56,""PowerFactor"":0.87,""PowerConsumption"":35.08,""Frequency"":50.05}"
3757df00-569e-90ec-4039-1aab99a034af,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,6fabf6fd-97f5-e95d-65b1-a07757b94bf5,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-06T02:00:00.000Z,"{""VoltageA"":228.37,""VoltageB"":227.22,""VoltageC"":229.72,""CurrentA"":19.51,""ActivePower"":4.24,""PowerFactor"":0.84,""PowerConsumption"":35.24,""Frequency"":49.92}"
9b56a31b-ab6e-db1b-5bb5-df11b6172085,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,6fabf6fd-97f5-e95d-65b1-a07757b94bf5,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-06T00:00:00.000Z,"{""VoltageA"":226.28,""VoltageB"":225.71,""VoltageC"":227.6,""CurrentA"":16.78,""ActivePower"":3.87,""PowerFactor"":0.81,""PowerConsumption"":35.4,""Frequency"":49.85}"
c59bfa2e-d661-134e-bcef-5223399e5ac0,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,6fabf6fd-97f5-e95d-65b1-a07757b94bf5,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-05T22:00:00.000Z,"{""VoltageA"":226.41,""VoltageB"":225.78,""VoltageC"":227.92,""CurrentA"":17.2,""ActivePower"":3.92,""PowerFactor"":0.82,""PowerConsumption"":35.56,""Frequency"":49.87}"
baa43bb0-87f3-b905-1dfd-68e2a221381a,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,379eccc0-22a9-c322-1c82-24b86e2f32da,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-06T10:00:00.000Z,"{""VoltageA"":226.48,""VoltageB"":225.41,""VoltageC"":227.83,""CurrentA"":16.3,""ActivePower"":3.81,""PowerFactor"":0.82,""PowerConsumption"":38.3,""Frequency"":49.85}"
ab53c9a6-8cd1-673a-3957-8ccc28e3f182,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,379eccc0-22a9-c322-1c82-24b86e2f32da,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-06T09:00:00.000Z,"{""VoltageA"":227.31,""VoltageB"":226.11,""VoltageC"":228.67,""CurrentA"":18.8,""ActivePower"":4.01,""PowerFactor"":0.82,""PowerConsumption"":38.38,""Frequency"":49.86}"
1136aec2-adde-791a-4879-2dd29550deb5,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,379eccc0-22a9-c322-1c82-24b86e2f32da,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-06T08:00:00.000Z,"{""VoltageA"":227.9,""VoltageB"":227.58,""VoltageC"":229,""CurrentA"":19.41,""ActivePower"":4.22,""PowerFactor"":0.83,""PowerConsumption"":38.46,""Frequency"":49.91}"
3656f9e6-4b42-d2fe-b48e-81e975a112f4,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,379eccc0-22a9-c322-1c82-24b86e2f32da,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-06T07:00:00.000Z,"{""VoltageA"":229.56,""VoltageB"":228.47,""VoltageC"":230.3,""CurrentA"":23.24,""ActivePower"":4.88,""PowerFactor"":0.85,""PowerConsumption"":38.54,""Frequency"":50}"
1fa1b555-4339-0c76-ca30-b740e4badb91,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,379eccc0-22a9-c322-1c82-24b86e2f32da,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-06T06:00:00.000Z,"{""VoltageA"":231.6,""VoltageB"":230.21,""VoltageC"":232.46,""CurrentA"":24.89,""ActivePower"":5.56,""PowerFactor"":0.87,""PowerConsumption"":38.62,""Frequency"":50.07}"
0eb22cca-16bb-920a-556c-cbd7ad6b8558,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,379eccc0-22a9-c322-1c82-24b86e2f32da,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-06T05:00:00.000Z,"{""VoltageA"":232.51,""VoltageB"":231.14,""VoltageC"":233.4,""CurrentA"":26.9,""ActivePower"":5.89,""PowerFactor"":0.88,""PowerConsumption"":38.7,""Frequency"":50.1}"
38ca0a62-ed8f-676e-b791-20c4dc63bcf6,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,379eccc0-22a9-c322-1c82-24b86e2f32da,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-06T04:00:00.000Z,"{""VoltageA"":232.82,""VoltageB"":232.07,""VoltageC"":234.52,""CurrentA"":28.51,""ActivePower"":6.19,""PowerFactor"":0.9,""PowerConsumption"":38.78,""Frequency"":50.12}"
c5fc29e5-8401-dc6e-7e2c-6c75328a3614,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,379eccc0-22a9-c322-1c82-24b86e2f32da,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-06T02:00:00.000Z,"{""VoltageA"":233.55,""VoltageB"":232.54,""VoltageC"":234.19,""CurrentA"":28.6,""ActivePower"":6.3,""PowerFactor"":0.9,""PowerConsumption"":38.94,""Frequency"":50.15}"
48fbe06a-3eec-dcc0-c286-7e3b6663859e,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,379eccc0-22a9-c322-1c82-24b86e2f32da,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-06T00:00:00.000Z,"{""VoltageA"":232.07,""VoltageB"":230.76,""VoltageC"":232.25,""CurrentA"":25.92,""ActivePower"":5.42,""PowerFactor"":0.87,""PowerConsumption"":39.1,""Frequency"":50.08}"
3e37c47e-64f9-17c9-8b5a-91c9a2ef1b71,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,379eccc0-22a9-c322-1c82-24b86e2f32da,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-05T22:00:00.000Z,"{""VoltageA"":229.23,""VoltageB"":227.91,""VoltageC"":229.72,""CurrentA"":21.56,""ActivePower"":4.37,""PowerFactor"":0.84,""PowerConsumption"":39.26,""Frequency"":49.92}"
c0f793cf-4958-cc8a-d1fe-a2201eb0d215,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,d1c88213-1463-f457-ecc6-d5954de61322,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-06T10:00:00.000Z,"{""VoltageA"":234,""VoltageB"":232.34,""VoltageC"":234.7,""CurrentA"":29.57,""ActivePower"":6.45,""PowerFactor"":0.89,""PowerConsumption"":45.7,""Frequency"":50.13}"
a4d3f30a-1482-2d03-69c5-9ad88b56fead,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,d1c88213-1463-f457-ecc6-d5954de61322,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-06T09:00:00.000Z,"{""VoltageA"":232.92,""VoltageB"":231.78,""VoltageC"":234.14,""CurrentA"":30.06,""ActivePower"":6.25,""PowerFactor"":0.9,""PowerConsumption"":45.78,""Frequency"":50.14}"
856bf64e-af40-d70e-735a-df69af2f6967,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,d1c88213-1463-f457-ecc6-d5954de61322,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-06T08:00:00.000Z,"{""VoltageA"":232.05,""VoltageB"":231.81,""VoltageC"":232.91,""CurrentA"":28.26,""ActivePower"":6.01,""PowerFactor"":0.88,""PowerConsumption"":45.86,""Frequency"":50.12}"
54dbf727-d0cc-d17b-008f-d268844152c1,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,d1c88213-1463-f457-ecc6-d5954de61322,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-06T07:00:00.000Z,"{""VoltageA"":231.74,""VoltageB"":230.36,""VoltageC"":232.28,""CurrentA"":25.15,""ActivePower"":5.37,""PowerFactor"":0.87,""PowerConsumption"":45.94,""Frequency"":50.07}"
97769b7d-8335-3328-f28c-48f1b0517ad8,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,d1c88213-1463-f457-ecc6-d5954de61322,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-06T06:00:00.000Z,"{""VoltageA"":229.57,""VoltageB"":228.48,""VoltageC"":231.3,""CurrentA"":21.88,""ActivePower"":5.04,""PowerFactor"":0.85,""PowerConsumption"":46.02,""Frequency"":50.01}"
b8147ac8-c800-13ba-8c6a-c49d8212d95f,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,d1c88213-1463-f457-ecc6-d5954de61322,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-06T05:00:00.000Z,"{""VoltageA"":228.18,""VoltageB"":227.56,""VoltageC"":228.89,""CurrentA"":20.62,""ActivePower"":4.2,""PowerFactor"":0.84,""PowerConsumption"":46.1,""Frequency"":49.94}"
93bda492-ac79-7512-6481-b848a01353ab,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,d1c88213-1463-f457-ecc6-d5954de61322,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-06T04:00:00.000Z,"{""VoltageA"":227.62,""VoltageB"":226.2,""VoltageC"":228.59,""CurrentA"":17.18,""ActivePower"":4.08,""PowerFactor"":0.82,""PowerConsumption"":46.18,""Frequency"":49.88}"
3f71a17d-41ca-53f5-b125-0eb116c2f791,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,d1c88213-1463-f457-ecc6-d5954de61322,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-06T02:00:00.000Z,"{""VoltageA"":225.98,""VoltageB"":224.96,""VoltageC"":227.9,""CurrentA"":15.65,""ActivePower"":3.53,""PowerFactor"":0.82,""PowerConsumption"":46.34,""Frequency"":49.87}"
4724fc79-47bc-982a-f701-530995774707,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,d1c88213-1463-f457-ecc6-d5954de61322,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-06T00:00:00.000Z,"{""VoltageA"":227.94,""VoltageB"":227.02,""VoltageC"":228.9,""CurrentA"":18.24,""ActivePower"":4.27,""PowerFactor"":0.83,""PowerConsumption"":46.5,""Frequency"":49.93}"
9b0af052-e9a9-9e29-148b-5f6ac5156431,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,d1c88213-1463-f457-ecc6-d5954de61322,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,2026-08-05T22:00:00.000Z,"{""VoltageA"":230.27,""VoltageB"":228.92,""VoltageC"":231.07,""CurrentA"":24.53,""ActivePower"":5.35,""PowerFactor"":0.86,""PowerConsumption"":46.66,""Frequency"":50.01}"
